session_id,window_idx,prompt_in_window,window_start_ms,window_end_ms,window_start_timestamp,window_end_timestamp,selection_timestamp,selection_frame,selection_sim_time,selection_speed_kmh,participantid,environment,secondary_task,functionname,emotion,modeltype,state_model,w_fcd,ambient_gain,ambient_seed,ambient_source,user_selected_loa,system_action,system_level,system_loa,system_message,system_probs,system_profile,system_fallback,system_fallback_reason,system_fcd
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,9,1,276913,296913,2026-08-07T12:32:48.360504,2026-08-07T12:33:08.360504,2026-08-07T12:33:11.480,159509,3203.403,29.74,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,9,2,276913,296913,2026-08-07T12:32:48.360504,2026-08-07T12:33:08.360504,2026-08-07T12:33:11.704,159509,3203.403,29.74,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,10,1,300276,320276,2026-08-07T12:33:11.723504,2026-08-07T12:33:31.723504,2026-08-07T12:33:33.531,159910,3223.453,28.72,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,10,2,300276,320276,2026-08-07T12:33:11.723504,2026-08-07T12:33:31.723504,2026-08-07T12:33:33.771,159910,3223.453,28.72,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,11,1,322335,342335,2026-08-07T12:33:33.782504,2026-08-07T12:33:53.782504,2026-08-07T12:33:55.462,160311,3243.503,84.11,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,11,2,322335,342335,2026-08-07T12:33:33.782504,2026-08-07T12:33:53.782504,2026-08-07T12:33:55.638,160311,3243.503,84.11,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,12,1,344192,364192,2026-08-07T12:33:55.639504,2026-08-07T12:34:15.639504,2026-08-07T12:34:17.207,160711,3263.503,79.41,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,12,2,344192,364192,2026-08-07T12:33:55.639504,2026-08-07T12:34:15.639504,2026-08-07T12:34:17.367,160711,3263.503,79.41,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,13,1,365950,385950,2026-08-07T12:34:17.397504,2026-08-07T12:34:37.397504,2026-08-07T12:34:39.733,161112,3283.553,26.45,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,13,2,365950,385950,2026-08-07T12:34:17.397504,2026-08-07T12:34:37.397504,2026-08-07T12:34:40.692,161112,3283.553,26.45,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,14,1,389263,409263,2026-08-07T12:34:40.710504,2026-08-07T12:35:00.710504,2026-08-07T12:35:02.822,161513,3303.603,2.65,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,4,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,15,1,412225,432225,2026-08-07T12:35:03.672504,2026-08-07T12:35:23.672504,2026-08-07T12:35:25.559,161913,3323.603,58.06,003,city,none,Send a text message,,combined,xlstm,0.7,0.35,0,6260f154,1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,15,2,412225,432225,2026-08-07T12:35:03.672504,2026-08-07T12:35:23.672504,2026-08-07T12:35:26.504,161913,3323.603,58.06,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,3,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,16,1,435088,455088,2026-08-07T12:35:26.535504,2026-08-07T12:35:46.535504,2026-08-07T12:35:48.439,162314,3343.653,61.72,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,16,2,435088,455088,2026-08-07T12:35:26.535504,2026-08-07T12:35:46.535504,2026-08-07T12:35:49.479,162314,3343.653,61.72,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,17,1,458051,478051,2026-08-07T12:35:49.498504,2026-08-07T12:36:09.498504,2026-08-07T12:36:12.714,162715,3363.703,25.8,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,4,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,17,2,458051,478051,2026-08-07T12:35:49.498504,2026-08-07T12:36:09.498504,2026-08-07T12:36:12.890,162715,3363.703,25.8,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,4,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,18,1,481467,501467,2026-08-07T12:36:12.914504,2026-08-07T12:36:32.914504,2026-08-07T12:36:35.106,163116,3383.753,10.9,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,18,2,481467,501467,2026-08-07T12:36:12.914504,2026-08-07T12:36:32.914504,2026-08-07T12:36:35.906,163116,3383.753,10.9,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,19,1,504479,524479,2026-08-07T12:36:35.926504,2026-08-07T12:36:55.926504,2026-08-07T12:36:58.054,163517,3403.803,16.15,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,19,2,504479,524479,2026-08-07T12:36:35.926504,2026-08-07T12:36:55.926504,2026-08-07T12:36:58.278,163517,3403.803,16.15,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,20,1,526837,546837,2026-08-07T12:36:58.284504,2026-08-07T12:37:18.284504,2026-08-07T12:37:25.660,163918,3423.853,26.38,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,20,2,526837,546837,2026-08-07T12:36:58.284504,2026-08-07T12:37:18.284504,2026-08-07T12:37:25.883,163918,3423.853,26.38,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,21,1,554456,574456,2026-08-07T12:37:25.903504,2026-08-07T12:37:45.903504,2026-08-07T12:37:47.503,164315,3443.703,88.87,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,21,2,554456,574456,2026-08-07T12:37:25.903504,2026-08-07T12:37:45.903504,2026-08-07T12:37:47.711,164315,3443.703,88.87,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,22,1,576265,596265,2026-08-07T12:37:47.712504,2026-08-07T12:38:07.712504,2026-08-07T12:38:09.728,164715,3463.703,2.06,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,22,2,576265,596265,2026-08-07T12:37:47.712504,2026-08-07T12:38:07.712504,2026-08-07T12:38:10.976,164715,3463.703,2.06,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,23,1,599532,619532,2026-08-07T12:38:10.979504,2026-08-07T12:38:30.979504,2026-08-07T12:38:32.547,165115,3483.703,81.49,003,city,none,Send a text message,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,23,2,599532,619532,2026-08-07T12:38:10.979504,2026-08-07T12:38:30.979504,2026-08-07T12:38:32.723,165115,3483.703,81.49,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,24,1,621289,641289,2026-08-07T12:38:32.736504,2026-08-07T12:38:52.736504,2026-08-07T12:38:54.959,165516,3503.753,80.35,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,24,2,621289,641289,2026-08-07T12:38:32.736504,2026-08-07T12:38:52.736504,2026-08-07T12:38:55.184,165516,3503.753,80.35,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,25,1,643750,663750,2026-08-07T12:38:55.197504,2026-08-07T12:39:15.197504,2026-08-07T12:39:16.877,165917,3523.803,60.04,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,25,2,643750,663750,2026-08-07T12:38:55.197504,2026-08-07T12:39:15.197504,2026-08-07T12:39:17.069,165917,3523.803,60.04,003,city,none,Send a text message,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,26,1,665662,685662,2026-08-07T12:39:17.109504,2026-08-07T12:39:37.109504,2026-08-07T12:39:38.868,166318,3543.853,68.26,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,26,2,665662,685662,2026-08-07T12:39:17.109504,2026-08-07T12:39:37.109504,2026-08-07T12:39:39.093,166318,3543.853,68.26,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,27,1,687674,707674,2026-08-07T12:39:39.121504,2026-08-07T12:39:59.121504,2026-08-07T12:40:01.009,166719,3563.903,51.83,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,27,2,687674,707674,2026-08-07T12:39:39.121504,2026-08-07T12:39:59.121504,2026-08-07T12:40:01.217,166719,3563.903,51.83,003,city,none,Send a text message,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,28,1,709818,729818,2026-08-07T12:40:01.265504,2026-08-07T12:40:21.265504,2026-08-07T12:40:23.409,167113,3583.603,61.96,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,28,2,709818,729818,2026-08-07T12:40:01.265504,2026-08-07T12:40:21.265504,2026-08-07T12:40:23.665,167113,3583.603,61.96,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,29,1,732232,752232,2026-08-07T12:40:23.679504,2026-08-07T12:40:43.679504,2026-08-07T12:40:45.550,167514,3603.653,57.94,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,29,2,732232,752232,2026-08-07T12:40:23.679504,2026-08-07T12:40:43.679504,2026-08-07T12:40:45.759,167514,3603.653,57.94,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,30,1,754347,774347,2026-08-07T12:40:45.794504,2026-08-07T12:41:05.794504,2026-08-07T12:41:07.506,167915,3623.703,57.59,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,30,2,754347,774347,2026-08-07T12:40:45.794504,2026-08-07T12:41:05.794504,2026-08-07T12:41:08.434,167915,3623.703,57.59,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,32,1,823910,843910,2026-08-07T12:41:55.357504,2026-08-07T12:42:15.357504,2026-08-07T12:42:18.220,168714,3663.653,78.34,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,32,2,823910,843910,2026-08-07T12:41:55.357504,2026-08-07T12:42:15.357504,2026-08-07T12:42:19.229,168714,3663.653,78.34,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,3;4,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,33,1,847826,867826,2026-08-07T12:42:19.273504,2026-08-07T12:42:39.273504,2026-08-07T12:42:41.129,169115,3683.703,82.08,003,city,none,Change song,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,33,2,847826,867826,2026-08-07T12:42:19.273504,2026-08-07T12:42:39.273504,2026-08-07T12:42:42.472,169115,3683.703,82.08,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,34,1,871045,891045,2026-08-07T12:42:42.492504,2026-08-07T12:43:02.492504,2026-08-07T12:43:04.397,169516,3703.753,29.6,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,34,2,871045,891045,2026-08-07T12:42:42.492504,2026-08-07T12:43:02.492504,2026-08-07T12:43:04.573,169516,3703.753,29.6,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,35,1,893160,913160,2026-08-07T12:43:04.607504,2026-08-07T12:43:24.607504,2026-08-07T12:43:26.239,169917,3723.803,11.08,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,0;1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,35,2,893160,913160,2026-08-07T12:43:04.607504,2026-08-07T12:43:24.607504,2026-08-07T12:43:26.414,169917,3723.803,11.08,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,36,1,914972,934972,2026-08-07T12:43:26.419504,2026-08-07T12:43:46.419504,2026-08-07T12:43:48.819,170317,3743.803,8.42,003,city,none,Provide weather update,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,36,2,914972,934972,2026-08-07T12:43:26.419504,2026-08-07T12:43:46.419504,2026-08-07T12:43:48.963,170317,3743.803,8.42,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,37,1,937537,957537,2026-08-07T12:43:48.984504,2026-08-07T12:44:08.984504,2026-08-07T12:44:10.920,170718,3763.853,0.0,003,city,none,Send a text message,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,37,2,937537,957537,2026-08-07T12:43:48.984504,2026-08-07T12:44:08.984504,2026-08-07T12:44:11.145,170718,3763.853,0.0,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,1,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,38,1,959705,979705,2026-08-07T12:44:11.152504,2026-08-07T12:44:31.152504,2026-08-07T12:44:32.799,171119,3783.903,89.09,003,city,none,Provide traffic news,,combined,xlstm,0.7,0.35,0,6260f154,0;1;2,,,,,,,,,
c470d5b2-d1b2-45cf-a112-c8969f3c2e0d,38,2,959705,979705,2026-08-07T12:44:11.152504,2026-08-07T12:44:31.152504,2026-08-07T12:44:32.976,171119,3783.903,89.09,003,city,none,Start a phone call,,combined,xlstm,0.7,0.35,0,6260f154,2,,,,,,,,,
